epoch,time,duration,event
647.0,03:44:57,30.0,Sleep_stage_N2
647.0,03:45:16,21.3,RespEvent - Hypopnea - 4
648.0,03:45:27,30.0,Sleep_stage_N1
649.0,03:45:57,30.0,Sleep_stage_N1
649.0,03:46:12,1.0,PLM - Isolated - 1
649.0,03:46:18,25.8,RespEvent - Hypopnea - 4
650.0,03:46:27,30.0,Sleep_stage_R
651.0,03:46:57,30.0,Sleep_stage_N1
651.0,03:47:06,30.2,RespEvent - Hypopnea - 4
652.0,03:47:27,30.0,Sleep_stage_R
653.0,03:47:57,30.0,Sleep_stage_N1
653.0,03:48:16,17.0,RespEvent - RERA - 6
654.0,03:48:27,30.0,Sleep_stage_N1
655.0,03:48:57,30.0,Sleep_stage_R
655.0,03:49:18,20.7,RespEvent - ObstructiveApnea - 1
656.0,03:49:27,30.0,Sleep_stage_R
657.0,03:49:57,30.0,Sleep_stage_R
657.0,03:50:12,18.5,RespEvent - ObstructiveApnea - 1
658.0,03:50:27,30.0,Sleep_stage_R
659.0,03:50:57,30.0,Sleep_stage_R
659.0,03:51:07,17.895,RespEvent - ObstructiveApnea - 1
660.0,03:51:27,30.0,Sleep_stage_R
661.0,03:51:57,30.0,Sleep_stage_R
661.0,03:52:13,16.395,RespEvent - RERA - 6
662.0,03:52:27,30.0,Sleep_stage_R
663.0,03:52:57,30.0,Sleep_stage_R
663.0,03:53:00,22.5,RespEvent - RERA - 6
664.0,03:53:27,30.0,Sleep_stage_R
664.0,03:53:53,30.0,RespEvent - RERA - 6
665.0,03:53:57,30.0,Sleep_stage_R
666.0,03:54:27,30.0,Sleep_stage_R
667.0,03:54:57,30.0,Sleep_stage_R
668.0,03:55:27,30.0,Sleep_stage_R
668.0,03:55:27,19.5,RespEvent - RERA - 6
669.0,03:55:57,30.0,Sleep_stage_R
670.0,03:56:27,30.0,Sleep_stage_R
671.0,03:56:57,30.0,Sleep_stage_R
671.0,03:57:24,15.0,RespEvent - RERA - 6
672.0,03:57:27,30.0,Sleep_stage_R
673.0,03:57:57,30.0,Sleep_stage_R
673.0,03:58:24,13.4,RespEvent - ObstructiveApnea - 1
674.0,03:58:27,30.0,Sleep_stage_R
675.0,03:58:57,30.0,Sleep_stage_R
675.0,03:59:12,15.0,RespEvent - RERA - 6
676.0,03:59:27,30.0,Sleep_stage_R
676.0,03:59:54,15.8,RespEvent - ObstructiveApnea - 1
677.0,03:59:57,30.0,Sleep_stage_R
678.0,04:00:27,30.0,Sleep_stage_R
678.0,04:00:48,16.895,RespEvent - ObstructiveApnea - 1
679.0,04:00:57,30.0,Sleep_stage_W
680.0,04:01:27,30.0,Sleep_stage_N1
680.0,04:01:49,2.8,PLM - Isolated - 1
681.0,04:01:57,30.0,Sleep_stage_N1
681.0,04:02:04,31.8,RespEvent - RERA - 6
682.0,04:02:27,30.0,Sleep_stage_N1
682.0,04:02:52,21.7,RespEvent - RERA - 6
683.0,04:02:57,30.0,Sleep_stage_N1
684.0,04:03:27,30.0,Sleep_stage_N1
684.0,04:03:36,2.1,PLM - Periodic - 1
685.0,04:03:57,30.0,Sleep_stage_N1
685.0,04:04:05,2.0,PLM - Periodic - 1
686.0,04:04:27,30.0,Sleep_stage_N1
686.0,04:04:44,0.4,PLM - Periodic - 1
687.0,04:04:57,30.0,Sleep_stage_N1
687.0,04:05:05,24.0,RespEvent - Hypopnea - 4
688.0,04:05:27,30.0,Sleep_stage_N1
688.0,04:05:56,20.3,RespEvent - RERA - 6
689.0,04:05:57,30.0,Sleep_stage_N1
690.0,04:06:27,30.0,Sleep_stage_N1
691.0,04:06:57,30.0,Sleep_stage_N1
691.0,04:06:58,11.0,RespEvent - ObstructiveApnea - 1
692.0,04:07:27,30.0,Sleep_stage_N1
692.0,04:07:29,27.3,RespEvent - RERA - 6
693.0,04:07:57,30.0,Sleep_stage_N2
694.0,04:08:27,30.0,Sleep_stage_N1
694.0,04:08:30,17.1,RespEvent - ObstructiveApnea - 1
695.0,04:08:57,30.0,Sleep_stage_N1
695.0,04:09:21,18.0,RespEvent - ObstructiveApnea - 1
696.0,04:09:27,30.0,Sleep_stage_N1
697.0,04:09:57,30.0,Sleep_stage_N2
697.0,04:10:05,26.4,RespEvent - RERA - 6
698.0,04:10:27,30.0,Sleep_stage_N1
698.0,04:10:52,14.1,RespEvent - ObstructiveApnea - 1
699.0,04:10:57,30.0,Sleep_stage_N2
700.0,04:11:27,30.0,Sleep_stage_N2
701.0,04:11:57,30.0,Sleep_stage_N2
701.0,04:12:07,17.8,RespEvent - RERA - 6
702.0,04:12:27,30.0,Sleep_stage_N2
703.0,04:12:57,30.0,Sleep_stage_N2
703.0,04:12:57,15.3,RespEvent - ObstructiveApnea - 1
704.0,04:13:27,30.0,Sleep_stage_N2
704.0,04:13:45,20.395,RespEvent - RERA - 6
705.0,04:13:57,30.0,Sleep_stage_N2
706.0,04:14:27,30.0,Sleep_stage_N2
707.0,04:14:57,30.0,Sleep_stage_N2
708.0,04:15:27,30.0,Sleep_stage_N2
708.0,04:15:35,21.4,RespEvent - RERA - 6
709.0,04:15:57,30.0,Sleep_stage_N2
709.0,04:16:21,18.8,RespEvent - RERA - 6
710.0,04:16:27,30.0,Sleep_stage_N2
711.0,04:16:57,30.0,Sleep_stage_N2
711.0,04:17:19,17.8,RespEvent - RERA - 6
712.0,04:17:27,30.0,Sleep_stage_N2
713.0,04:17:57,30.0,Sleep_stage_N2
714.0,04:18:27,30.0,Sleep_stage_N2
714.0,04:18:39,1.0,PLM - Periodic - 1
715.0,04:18:57,30.0,Sleep_stage_N2
716.0,04:19:27,30.0,Sleep_stage_N2
716.0,04:19:49,0.5,PLM - Periodic - 1
717.0,04:19:57,30.0,Sleep_stage_N2
717.0,04:20:20,1.1,PLM - Periodic - 1
718.0,04:20:27,30.0,Sleep_stage_N2
718.0,04:20:38,1.1,PLM - Periodic - 1
719.0,04:20:57,30.0,Sleep_stage_N2
719.0,04:21:04,2.6,PLM - Periodic - 1
719.0,04:21:19,0.9,PLM - Periodic - 1
720.0,04:21:27,30.0,Sleep_stage_N2
720.0,04:21:54,2.5,PLM - Periodic - 1
721.0,04:21:57,30.0,Sleep_stage_N2
721.0,04:22:13,0.8,PLM - Periodic - 1
722.0,04:22:27,30.0,Sleep_stage_N2
722.0,04:22:30,2.8,PLM - Periodic - 1
722.0,04:22:49,0.8,PLM - Periodic - 1
723.0,04:22:57,30.0,Sleep_stage_N2
723.0,04:23:10,1.0,PLM - Periodic - 1
724.0,04:23:27,30.0,Sleep_stage_N2
724.0,04:23:50,1.0,PLM - Periodic - 1
725.0,04:23:57,30.0,Sleep_stage_N2
725.0,04:24:05,0.4,PLM - Periodic - 1
726.0,04:24:27,30.0,Sleep_stage_N2
726.0,04:24:27,1.9,PLM - Periodic - 1
726.0,04:24:48,0.4,PLM - Periodic - 1
727.0,04:24:57,30.0,Sleep_stage_N2
727.0,04:25:13,0.4,PLM - Periodic - 1
728.0,04:25:27,30.0,Sleep_stage_N2
728.0,04:25:37,1.9,PLM - Periodic - 1
729.0,04:25:57,30.0,Sleep_stage_N2
729.0,04:25:57,0.9,PLM - Periodic - 1
729.0,04:26:17,1.8,PLM - Periodic - 1
730.0,04:26:27,30.0,Sleep_stage_N2
730.0,04:26:35,1.8,PLM - Periodic - 1
731.0,04:26:57,30.0,Sleep_stage_N2
731.0,04:26:59,1.0,PLM - Periodic - 1
731.0,04:27:20,1.0,PLM - Periodic - 1
732.0,04:27:27,30.0,Sleep_stage_W
733.0,04:27:57,30.0,Sleep_stage_W
734.0,04:28:27,30.0,Sleep_stage_W
734.0,04:28:29,0.005,Position - Supine - 1
735.0,04:28:57,30.0,Sleep_stage_W
736.0,04:29:27,30.0,Sleep_stage_W
736.0,04:29:34,1.6,PLM - Periodic - 1
736.0,04:29:47,2.8,PLM - Periodic - 1
737.0,04:29:57,30.0,Sleep_stage_W
737.0,04:30:17,2.8,PLM - Periodic - 1
738.0,04:30:27,30.0,Sleep_stage_N1
738.0,04:30:48,1.5,PLM - Periodic - 1
739.0,04:30:57,30.0,Sleep_stage_W
739.0,04:31:03,2.5,PLM - Periodic - 1
739.0,04:31:18,2.6,PLM - Periodic - 1
740.0,04:31:27,30.0,Sleep_stage_N1
740.0,04:31:40,1.0,PLM - Periodic - 1
741.0,04:31:57,30.0,Sleep_stage_W
741.0,04:32:06,3.1,PLM - Periodic - 1
741.0,04:32:15,0.005,Position - Left - 1
742.0,04:32:27,30.0,Sleep_stage_W
742.0,04:32:31,2.5,PLM - Periodic - 1
743.0,04:32:57,30.0,Sleep_stage_W
743.0,04:33:05,5.0,PLM - Periodic - 1
744.0,04:33:27,30.0,Sleep_stage_W
744.0,04:33:44,1.0,PLM - Periodic - 1
745.0,04:33:57,30.0,Sleep_stage_N1
745.0,04:34:01,3.4,PLM - Periodic - 1
745.0,04:34:24,1.3,PLM - Periodic - 1
746.0,04:34:27,30.0,Sleep_stage_N1
746.0,04:34:44,14.0,RespEvent - RERA - 6
747.0,04:34:57,30.0,Sleep_stage_N1
748.0,04:35:27,30.0,Sleep_stage_N1
749.0,04:35:57,30.0,Sleep_stage_N1
749.0,04:36:08,1.5,PLM - Periodic - 1
750.0,04:36:27,30.0,Sleep_stage_N1
750.0,04:36:33,1.0,PLM - Periodic - 1
750.0,04:36:41,0.9,PLM - Periodic - 1
750.0,04:36:50,0.9,PLM - Periodic - 1
751.0,04:36:57,30.0,Sleep_stage_N2
751.0,04:36:59,14.3,RespEvent - RERA - 6
752.0,04:37:27,30.0,Sleep_stage_N1
752.0,04:37:36,20.2,RespEvent - RERA - 6
753.0,04:37:57,30.0,Sleep_stage_N1
754.0,04:38:27,30.0,Sleep_stage_N2
755.0,04:38:57,30.0,Sleep_stage_N2
756.0,04:39:27,30.0,Sleep_stage_N2
756.0,04:39:53,15.8,RespEvent - RERA - 6
757.0,04:39:57,30.0,Sleep_stage_N2
758.0,04:40:27,30.0,Sleep_stage_N2
758.0,04:40:44,19.8,RespEvent - RERA - 6
759.0,04:40:57,30.0,Sleep_stage_N2
760.0,04:41:27,30.0,Sleep_stage_N2
761.0,04:41:57,30.0,Sleep_stage_N2
762.0,04:42:27,30.0,Sleep_stage_N2
763.0,04:42:57,30.0,Sleep_stage_N2
764.0,04:43:27,30.0,Sleep_stage_N2
765.0,04:43:57,30.0,Sleep_stage_N2
766.0,04:44:27,30.0,Sleep_stage_N2
767.0,04:44:57,30.0,Sleep_stage_N2
767.0,04:45:14,19.3,RespEvent - RERA - 6
768.0,04:45:27,30.0,Sleep_stage_N2
769.0,04:45:57,30.0,Sleep_stage_N2
769.0,04:46:22,1.0,PLM - Periodic - 1
770.0,04:46:27,30.0,Sleep_stage_N2
771.0,04:46:57,30.0,Sleep_stage_N2
771.0,04:46:59,1.0,PLM - Periodic - 1
772.0,04:47:27,30.0,Sleep_stage_N2
772.0,04:47:32,1.0,PLM - Periodic - 1
773.0,04:47:57,30.0,Sleep_stage_N2
774.0,04:48:27,30.0,Sleep_stage_N2
774.0,04:48:37,1.5,PLM - Periodic - 1
775.0,04:48:57,30.0,Sleep_stage_N2
775.0,04:49:05,1.4,PLM - Periodic - 1
776.0,04:49:27,30.0,Sleep_stage_N2
776.0,04:49:46,1.5,PLM - Periodic - 1
777.0,04:49:57,30.0,Sleep_stage_N2
777.0,04:49:57,0.9,PLM - Periodic - 1
777.0,04:50:14,0.6,PLM - Periodic - 1
778.0,04:50:27,30.0,Sleep_stage_N2
778.0,04:50:32,0.3,PLM - Periodic - 1
779.0,04:50:57,30.0,Sleep_stage_N2
780.0,04:51:27,30.0,Sleep_stage_N2
780.0,04:51:29,1.0,PLM - Periodic - 1
781.0,04:51:57,30.0,Sleep_stage_N2
782.0,04:52:27,30.0,Sleep_stage_N2
782.0,04:52:33,0.5,PLM - Periodic - 1
782.0,04:52:52,0.4,PLM - Periodic - 1
783.0,04:52:57,30.0,Sleep_stage_N2
783.0,04:53:09,0.9,PLM - Periodic - 1
784.0,04:53:27,30.0,Sleep_stage_N2
784.0,04:53:29,1.0,PLM - Periodic - 1
784.0,04:53:55,1.6,PLM - Periodic - 1
785.0,04:53:57,30.0,Sleep_stage_N2
785.0,04:54:22,1.5,PLM - Periodic - 1
786.0,04:54:27,30.0,Sleep_stage_N2
786.0,04:54:51,0.1,PLM - Periodic - 1
787.0,04:54:57,30.0,Sleep_stage_N2
787.0,04:55:06,1.0,PLM - Periodic - 1
788.0,04:55:27,30.0,Sleep_stage_N2
789.0,04:55:57,30.0,Sleep_stage_N2
789.0,04:56:11,1.0,PLM - Periodic - 1
790.0,04:56:27,30.0,Sleep_stage_N2
790.0,04:56:36,24.7,RespEvent - RERA - 6
791.0,04:56:57,30.0,Sleep_stage_N2
792.0,04:57:27,30.0,Sleep_stage_W
792.0,04:57:28,1.0,PLM - Periodic - 1
792.0,04:57:53,1.5,PLM - Periodic - 1
793.0,04:57:57,30.0,Sleep_stage_N1
793.0,04:58:14,1.0,PLM - Periodic - 1
793.0,04:58:24,1.0,PLM - Periodic - 1
794.0,04:58:27,30.0,Sleep_stage_N1
794.0,04:58:47,0.3,PLM - Periodic - 1
795.0,04:58:57,30.0,Sleep_stage_N1
795.0,04:59:00,1.0,PLM - Periodic - 1
795.0,04:59:18,3.1,PLM - Periodic - 1
796.0,04:59:27,30.0,Sleep_stage_N1
796.0,04:59:28,14.1,RespEvent - RERA - 6
797.0,04:59:57,30.0,Sleep_stage_N1
797.0,05:00:18,1.4,PLM - Periodic - 1
798.0,05:00:27,30.0,Sleep_stage_W
798.0,05:00:55,0.005,Position - Supine - 1
799.0,05:00:57,30.0,Sleep_stage_W
800.0,05:01:27,30.0,Sleep_stage_W
800.0,05:01:31,1.0,PLM - Periodic - 1
801.0,05:01:57,30.0,Sleep_stage_N1
801.0,05:02:08,2.1,PLM - Periodic - 1
802.0,05:02:27,30.0,Sleep_stage_N1
802.0,05:02:41,1.9,PLM - Periodic - 1
803.0,05:02:57,30.0,Sleep_stage_N1
803.0,05:03:02,3.4,PLM - Periodic - 1
803.0,05:03:26,1.0,PLM - Periodic - 1
804.0,05:03:27,30.0,Sleep_stage_N1
804.0,05:03:43,4.0,PLM - Periodic - 1
805.0,05:03:57,30.0,Sleep_stage_N1
805.0,05:04:16,1.8,PLM - Periodic - 1
806.0,05:04:27,30.0,Sleep_stage_W
806.0,05:04:52,0.9,PLM - Periodic - 1
807.0,05:04:57,30.0,Sleep_stage_W
808.0,05:05:27,30.0,Sleep_stage_W
808.0,05:05:31,1.0,PLM - Periodic - 1
808.0,05:05:53,1.4,PLM - Periodic - 1
809.0,05:05:57,30.0,Sleep_stage_W
810.0,05:06:27,30.0,Sleep_stage_W
810.0,05:06:42,2.5,PLM - Periodic - 1
811.0,05:06:57,30.0,Sleep_stage_W
811.0,05:07:03,0.1,PLM - Periodic - 1
811.0,05:07:22,3.0,PLM - Periodic - 1
812.0,05:07:27,30.0,Sleep_stage_W
812.0,05:07:49,1.0,PLM - Periodic - 1
813.0,05:07:57,30.0,Sleep_stage_W
814.0,05:08:27,30.0,Sleep_stage_W
814.0,05:08:55,1.9,PLM - Periodic - 1
815.0,05:08:57,30.0,Sleep_stage_W
816.0,05:09:27,30.0,Sleep_stage_W
817.0,05:09:57,30.0,Sleep_stage_W
818.0,05:10:27,30.0,Sleep_stage_W
819.0,05:10:57,30.0,Sleep_stage_W
820.0,05:11:27,30.0,Sleep_stage_W
821.0,05:11:57,30.0,Sleep_stage_W
822.0,05:12:27,30.0,Sleep_stage_W
823.0,05:12:57,30.0,Sleep_stage_W
824.0,05:13:27,30.0,Sleep_stage_W
825.0,05:13:57,30.0,Sleep_stage_W
826.0,05:14:27,30.0,Sleep_stage_W
827.0,05:14:57,30.0,Sleep_stage_W
827.0,05:15:08,1.0,PLM - Periodic - 1
828.0,05:15:27,30.0,Sleep_stage_N1
828.0,05:15:51,1.1,PLM - Periodic - 1
829.0,05:15:57,30.0,Sleep_stage_N1
829.0,05:16:26,0.5,PLM - Periodic - 1
830.0,05:16:27,30.0,Sleep_stage_N1
831.0,05:16:57,30.0,Sleep_stage_W
831.0,05:17:05,1.0,PLM - Periodic - 1
832.0,05:17:27,30.0,Sleep_stage_W
832.0,05:17:37,1.1,PLM - Periodic - 1
833.0,05:17:57,30.0,Sleep_stage_N1
833.0,05:18:24,0.5,PLM - Periodic - 1
834.0,05:18:27,30.0,Sleep_stage_N1
834.0,05:18:45,18.5,RespEvent - RERA - 6
835.0,05:18:57,30.0,Sleep_stage_N1
835.0,05:19:17,16.8,RespEvent - RERA - 6
836.0,05:19:27,30.0,Sleep_stage_N1
836.0,05:19:47,24.0,RespEvent - Hypopnea - 4
837.0,05:19:57,30.0,Sleep_stage_N1
838.0,05:20:27,30.0,Sleep_stage_N1
838.0,05:20:30,14.8,RespEvent - RERA - 6
839.0,05:20:57,30.0,Sleep_stage_N1
839.0,05:21:08,20.3,RespEvent - RERA - 6
840.0,05:21:27,30.0,Sleep_stage_N1
841.0,05:21:57,30.0,Sleep_stage_N1
841.0,05:22:23,1.3,PLM - Isolated - 1
842.0,05:22:27,30.0,Sleep_stage_N1
842.0,05:22:32,23.9,RespEvent - RERA - 6
843.0,05:22:57,30.0,Sleep_stage_N1
843.0,05:23:26,18.395,RespEvent - RERA - 6
844.0,05:23:27,30.0,Sleep_stage_N1
845.0,05:23:57,30.0,Sleep_stage_N1
845.0,05:24:08,20.1,RespEvent - RERA - 6
846.0,05:24:27,30.0,Sleep_stage_N1
846.0,05:24:51,21.5,RespEvent - RERA - 6
847.0,05:24:57,30.0,Sleep_stage_N1
848.0,05:25:27,30.0,Sleep_stage_N1
848.0,05:25:31,18.6,RespEvent - RERA - 6
849.0,05:25:57,30.0,Sleep_stage_N1
849.0,05:26:09,18.395,RespEvent - RERA - 6
850.0,05:26:27,30.0,Sleep_stage_N1
850.0,05:26:46,17.1,RespEvent - RERA - 6
851.0,05:26:57,30.0,Sleep_stage_N1
851.0,05:27:23,18.3,RespEvent - RERA - 6
852.0,05:27:27,30.0,Sleep_stage_N1
853.0,05:27:57,30.0,Sleep_stage_W
853.0,05:28:19,1.4,PLM - Periodic - 1
854.0,05:28:27,30.0,Sleep_stage_N1
854.0,05:28:46,3.0,PLM - Periodic - 1
855.0,05:28:57,30.0,Sleep_stage_W
856.0,05:29:27,30.0,Sleep_stage_W
856.0,05:29:34,2.0,PLM - Periodic - 1
857.0,05:29:57,30.0,Sleep_stage_W
858.0,05:30:27,30.0,Sleep_stage_W
858.0,05:30:28,3.3,PLM - Periodic - 1
859.0,05:30:57,30.0,Sleep_stage_W
859.0,05:31:26,1.8,PLM - Periodic - 1
860.0,05:31:27,30.0,Sleep_stage_N1
860.0,05:31:45,17.895,RespEvent - RERA - 6
861.0,05:31:57,30.0,Sleep_stage_N1
862.0,05:32:27,30.0,Sleep_stage_W
862.0,05:32:35,2.1,PLM - Periodic - 1
863.0,05:32:57,30.0,Sleep_stage_W
863.0,05:33:07,1.0,PLM - Periodic - 1
864.0,05:33:27,30.0,Sleep_stage_W
864.0,05:33:30,1.1,PLM - Periodic - 1
865.0,05:33:57,30.0,Sleep_stage_W
865.0,05:34:20,1.1,PLM - Periodic - 1
866.0,05:34:27,30.0,Sleep_stage_W
866.0,05:34:49,2.0,PLM - Periodic - 1
867.0,05:34:57,30.0,Sleep_stage_W
867.0,05:35:24,1.9,PLM - Periodic - 1
868.0,05:35:27,30.0,Sleep_stage_W
868.0,05:35:39,0.8,PLM - Periodic - 1
868.0,05:35:47,0.1,PLM - Periodic - 1
868.0,05:35:56,1.3,PLM - Periodic - 1
869.0,05:35:57,30.0,Sleep_stage_W
869.0,05:36:24,0.1,PLM - Periodic - 1
870.0,05:36:27,30.0,Sleep_stage_W
870.0,05:36:41,1.5,PLM - Periodic - 1
871.0,05:36:57,30.0,Sleep_stage_W
871.0,05:37:14,1.0,PLM - Periodic - 1
872.0,05:37:27,30.0,Sleep_stage_W
872.0,05:37:46,4.4,PLM - Periodic - 1
873.0,05:37:57,30.0,Sleep_stage_W
874.0,05:38:27,30.0,Sleep_stage_W
875.0,05:38:57,30.0,Sleep_stage_W
875.0,05:39:08,3.0,PLM - Periodic - 1
876.0,05:39:27,30.0,Sleep_stage_W
876.0,05:39:40,1.0,PLM - Periodic - 1
877.0,05:39:57,30.0,Sleep_stage_W
877.0,05:40:16,2.6,PLM - Periodic - 1
878.0,05:40:27,30.0,Sleep_stage_W
878.0,05:40:41,1.5,PLM - Periodic - 1
879.0,05:40:57,30.0,Sleep_stage_W
879.0,05:41:15,2.8,PLM - Periodic - 1
880.0,05:41:27,30.0,Sleep_stage_W
880.0,05:41:46,1.0,PLM - Periodic - 1
881.0,05:41:57,30.0,Sleep_stage_W
881.0,05:42:19,2.5,PLM - Periodic - 1
882.0,05:42:27,30.0,Sleep_stage_W
882.0,05:42:42,1.0,PLM - Periodic - 1
883.0,05:42:57,30.0,Sleep_stage_W
883.0,05:43:06,2.8,PLM - Periodic - 1
883.0,05:43:25,0.1,PLM - Periodic - 1
884.0,05:43:27,30.0,Sleep_stage_W
885.0,05:43:57,30.0,Sleep_stage_W
885.0,05:43:57,1.8,PLM - Periodic - 1
885.0,05:44:23,4.0,PLM - Periodic - 1
886.0,05:44:27,30.0,Sleep_stage_W
887.0,05:44:57,30.0,Sleep_stage_W
887.0,05:45:01,3.0,PLM - Periodic - 1
888.0,05:45:27,30.0,Sleep_stage_W
888.0,05:45:40,1.8,PLM - Periodic - 1
889.0,05:45:57,30.0,Sleep_stage_W
889.0,05:46:13,1.3,PLM - Periodic - 1
890.0,05:46:27,30.0,Sleep_stage_W
890.0,05:46:51,3.6,PLM - Periodic - 1
891.0,05:46:57,30.0,Sleep_stage_W
892.0,05:47:27,30.0,Sleep_stage_N1
892.0,05:47:31,1.9,PLM - Periodic - 1
893.0,05:47:57,30.0,Sleep_stage_N1
893.0,05:48:01,12.1,RespEvent - RERA - 6
894.0,05:48:27,30.0,Sleep_stage_N1
894.0,05:48:30,14.0,RespEvent - RERA - 6
895.0,05:48:57,30.0,Sleep_stage_N1
895.0,05:49:05,17.895,RespEvent - RERA - 6
896.0,05:49:27,30.0,Sleep_stage_N1
896.0,05:49:42,17.0,RespEvent - RERA - 6
897.0,05:49:57,30.0,Sleep_stage_N1
898.0,05:50:27,30.0,Sleep_stage_W
898.0,05:50:48,1.3,PLM - Periodic - 1
899.0,05:50:57,30.0,Sleep_stage_N1
899.0,05:51:14,0.5,PLM - Periodic - 1
900.0,05:51:27,30.0,Sleep_stage_W
900.0,05:51:31,0.9,PLM - Periodic - 1
900.0,05:51:43,1.1,PLM - Periodic - 1
901.0,05:51:57,30.0,Sleep_stage_W
902.0,05:52:27,30.0,Sleep_stage_W
902.0,05:52:36,1.9,PLM - Periodic - 1
903.0,05:52:57,30.0,Sleep_stage_W
903.0,05:53:07,2.9,PLM - Periodic - 1
904.0,05:53:27,30.0,Sleep_stage_N1
904.0,05:53:27,13.0,RespEvent - RERA - 6
905.0,05:53:57,30.0,Sleep_stage_N1
905.0,05:54:02,16.3,RespEvent - RERA - 6
906.0,05:54:27,30.0,Sleep_stage_N1
906.0,05:54:41,15.6,RespEvent - RERA - 6
907.0,05:54:57,30.0,Sleep_stage_N1
907.0,05:55:10,1.0,PLM - Periodic - 1
907.0,05:55:21,12.5,RespEvent - RERA - 6
908.0,05:55:27,30.0,Sleep_stage_N1
908.0,05:55:48,17.1,RespEvent - Hypopnea - 4
909.0,05:55:57,30.0,Sleep_stage_N1
909.0,05:56:25,20.0,RespEvent - Hypopnea - 4
910.0,05:56:27,30.0,Sleep_stage_N1
911.0,05:56:57,30.0,Sleep_stage_N1
911.0,05:57:09,16.5,RespEvent - Hypopnea - 4
912.0,05:57:27,30.0,Sleep_stage_N1
912.0,05:57:39,18.3,RespEvent - Hypopnea - 4
913.0,05:57:57,30.0,Sleep_stage_N1
,05:58:27,,LIGHTS ON
914.0,05:58:27,30.0,Sleep_stage_N1
915.0,05:58:57,30.0,Sleep_stage_N1
916.0,05:59:27,30.0,Sleep_stage_N1
917.0,05:59:57,30.0,Sleep_stage_N1
918.0,06:00:27,30.0,Sleep_stage_N1
919.0,06:00:57,30.0,Sleep_stage_N1
920.0,06:01:27,30.0,Sleep_stage_N1
921.0,06:01:57,30.0,Sleep_stage_N1
